text_id,token_id,text,sentence_number,token_number
638,6.131_3,-1.0,0,"Ich habe 31 Seiten gelesen. Das Buch heißt  Drei Kameraden  von Remarque. Der nächste Tag war Sonntag. Robert lebte 2 Jahre in der Pension Frau Zalewski und mietete ein Zimmer, es gab wenig Möbel und viele Nachbarn. Robert wusste nicht, ob er das Mädchen angerufen hat, das er gestern kennengelernt hat. Robert   s Nachbarn begannen laut zu streiten. Das Telefon war im Flur. Wenn Robert mit dem Mädchen reden würde, würde er von Nachbarn belauscht werden. Lokamp ging ins Café  International .  Hier kannte man ihn gut. Er war mit dem Kölner Alois befreundet. Am Abend ging Robert in die Werkstatt und traf dort Köster. Zu Hause entschied sich Robert, Patricia anzurufen und vereinbarte mit ihr ein Treffen für morgen. Um 17 Uhr traf Robbert Patricia in einem Café, in dem er noch nie war. Es war eine Konditorei. Robbert fühlte sich dort sofort unwohl. Als Patricia kam, gingen sie zu Freddys Bar. Freddy war ein Freund von Robert.  "
639,6.133_1,-1.0,0,"Meggie ist 12 Jahre alt. Sie lebt mit ihrem Vater zusammen. Ihr Vater liest sehr gern, deshalb ist Meggie immer von Büchern umgeben aufgewachsen. Eines Nachts bemerkte das Mädchen einen Fremden vor dem Fenster und rannte zu Mo. So nennt das Mädchen immer ihren Vater. Der Vater sagte, ein Fremder sei zu ihm gekommen. Mo sagte Maggie, sie solle ins Bett gehen. Sie hörte ihre Unterhaltung mit, aber verstand nicht viel. Meggie hörte, dass jemand ihren Vater verfolgte und ihm etwas wegnehmen wollte. Der Fremde drängte Mo wegzulaufen. Am nächsten Morgen wachte Maggie um 5 Uhr auf. Mo sagte, sie müssten wieder gehen. Für Maggie war das wie gewohnt. Sie nannte ihren Vater  Bücherarzt , er war mit der Restaurierung von Büchern beschäftigt.Mo sagte, sie würden diesmal nach Süden zu Tante Elinor gehen. Meggie sammelte ihre Bücher ein, die sie auf allen Reisen immer mitnahm. Als Meggie zu ihrem Vater ging, um ihn um neue Bücher zum Lesen zu bitten, packte er ein dickes Buch. Als Mo das Mädchen sah, versteckte er das Buch sofort hinter seinem Rücken. Vater und Tochter stiegen in den Bus. Am Tor wurden sie von einem Fremden getroffen, der eigentlich Staubfinger heißt.Er sagte Mo, dass er mit ihnen fahren wollte und dass Mo in seiner Schuld stehe. Meggie wurde wütend und sagte, dass sie nirgendwo hingehen würde, bis sie ihr sagten, was wirklich los war. Staubfinger sagte Meggie, dass Capricorn die grausamste und schrecklichste Person ist und dass er viele Handlanger hat, die sich nur in schwarze Kleidung kleiden. Als sie auf die Straße gingen, zeigte Staubfinger Meggie sein Haustier. Gwin sah aus wie ein Marder mit Hörnern. Als Staubfinger einschlief, sagte Mo dem Mädchen, dass Capricorn ihm ein Buch abnehmen wollte. Der Vater versprach, Meggie später alles zu erklären. "
640,6.133_15,-1.0,0,"Maggie war schockiert. Sie wollte dem Auto hinterherlaufen, aber Elinor hielt sie an und brachte sie ins Haus. Das Mädchen rannte in den Hinterhof, um dort einen Staubfinger zu finden, aber er war auch verschwunden. Elinor sagte, sie könnten nichts alleine machen und sie sollten die Polizei rufen. Die Polizei kam in der Nacht. Natürlich glaubten sie nicht an die Geschichte von Elinor und Maggie. Elinor ärgerte sich darüber und sie hielt ihnen einen Vortrag über den Wert der Bücher. Als sie weg waren, wollte Elinor Maggie trösten und brachte sie in das Zimmer, in dem ihre Mutter zuvor gelebt hatte. Maggie beschließt, zu entkommen und selbst nach ihrem Vater zu suchen. Sie schreibt Elinor einen Zettel, in dem sie bittet, der Polizei nicht davon zu erzählen und sich um ihre Bücher zu kümmern. Als sie sich in das Zimmer ihrer Tante schlich, um eine Notiz zu hinterlassen, schlief Elinor. In den Händen von Elinor sah Maggie das gleiche Buch. Sie fing an zu schreien, dass die Tante in Absprache mit Capricorn war. Elinor erklärte, dass sie das Buch für eine Nacht mitgenommen habe, um es zu studieren. Die Banditen nahmen das falsche Buch. "
641,6.133_16,-1.0,0,"Staubfinger kehrte zu Elinors Haus zurück. Er sagte Meggie, dass er gesehen habe, wohin ihr Vater gebracht wurde. Er versprach, das Mädchen zu Moe zu bringen. Elinor bestand darauf, mit ihnen zu gehen. Staubfinger erwies sich als Verräter. Nachts ging er in das Zimmer des Mädchens, um das Buch zu untersuchen. Er hatte Angst, es zu öffnen und zu lesen. Staubfinger wurde von seinem Gewissen gequält. Es fiel ihm nicht schwer, sich an Mo zu rächen und ihn Capricorn zu übergeben, aber das Mädchen tat ihm leid. Er verließ Meggies Zimmer, konnte aber bis zum Morgen nicht schlafen. Am nächsten Tag machten sich Elinor, Staubfinger und Meggie fahrbereit. Elinor und Meggie stellten Staubfinger viele Fragen über Steinbock, aber er konnte sie nicht beantworten. Er zeigte das Dorf Capricorn auf der Karte. Das Dorf lag 300 Kilometer von Elinors Haus entfernt. Sie reisten weit und beobachteten verschiedene Landschaften. Als sie im Dorf ankamen, war es bereits völlig dunkel. Capricorns Männer schoben eine Waffe durch das Autofenster und zwangen alle heraus. Elinor bemerkte, wie gelassen Sajeruk mit dem  Feind  umging. "
642,6.133_3,-1.0,0,"Meggie, Staubfinger und Mo kamen bei Tante Eleanor an. Meggie mochte sie nicht sofort. Elinor mag keine Kinder, weil sie Angst um ihre Bücher hat. Mo und Elinor haben sich auf einen Job geeinigt, den er machen muss. Meggie hat das Gespräch ihres Vaters mit Elinor wieder belauscht. Sie sprachen über das Buch, Mo bat darum, es für eine Weile an einem sicheren Ort zu verstecken. Meggie wurde entdeckt. Sie verlangte, ihr die Wahrheit zu sagen. Sie wurde gebeten, sich das Buch anzusehen, und sie erkannte, dass daran nichts Ungewöhnliches war. Am Morgen ging Meggie zum Hof und sah dort Staubfinger. Er jonglierte geschickt mit Bällen. Staubfinger sagte, das sei sein Job und er trete in den Ferien auf. Dann sagte er zu Meggie, sie solle seinen Vater fragen, warum er ihr nie vorlese. Am Abend versprach er ihr, eine Show zu geben. Meggie kehrte zu ihrem Vater zurück und stellte dieselbe Frage, aber dieser antwortete ausweichend, dass er einfach nicht gerne laut vorlesen würde und sagte, dass er arbeiten müsse. Am nächsten Tag ging Meggie, nachdem sie die Erlaubnis von Elinor erhalten hatte, zur Show. Staubfinger zündete Feuer an und warf Fackeln, was Meggie sehr beeindruckte. Plötzlich hörte das Mädchen die Stimmen anderer Leute und rannte zum Haus, aber Elinor fing sie auf und hielt sich fest die Hand vor den Mund. Sie hörten Gespräche mit Mo. Die Fremden sagten, sie brauchten Mo s Talente und dasselbe Buch. Sie nahmen den Vater des Mädchens mit.  "
643,6.134_1,-1.0,0,"Ich lese das erste Harry-Potter-Buch, das Joan Rowling geschrieben hat. Diesen Teil heißt  Harry Potter und der Stein der Weisen .  Kapitel Eins  Ein Junge überlebt  Das Kapitel beginnt mit der Beschreibung der Familie Dursley, die stolz darauf ist,  vollkommen normal zu sein. Wir erfahren, dass Mrs. Dursley eine Schwester hat, Mrs. Potter, aber ihre Familien haben sich seit mehreren Jahren nicht mehr getroffen. Beide Familien haben Söhne. Dann beginnt die Geschichte an einem  stumpfen, grauen Dienstag . Herr Dursley bemerkt viele seltsame Dinge hapenning-Eulen fliegen in der Stadt, Menschen in Mänteln, eine seltsame Katze sitzt an der Wand seines Gartens, ungewöhnliche Nachrichten im Fernsehen. Die Dursleys gehen ins Bett und fragen sich, was das alles bedeuten könnte. Nachts erscheint ein großer, dünner und sehr alter Mann in der Nähe ihres Hauses. Es ist Albus Dumbledore. Die Katze entpuppt sich als Professor McGonagall, und die beiden sind Professoren aus Hogwarts, einer Schule für Hexerei und Zauberei. Dann kommt Hagrid, ein Riese, der den kleinen Harry Potter mitbringt. Harrys Eltern wurden von Lord Voldermort, einem dunklen Zauberer, getötet, aber Harry überlebte und Voldermorts Macht  brach irgendwie  . So schläft der kleine Harry vor der Haustür von Dursley mit einem Brief von Dumbledore. Die Professoren und Hagrid gehen zu den Feierlichkeiten.  Pavlova N. 123 Gruppe "
644,6.134_2,-1.0,0,"Von dem Moment an, als Harry in das Haus von Onkel und Tante kam, sind 10 Jahre vergangen. Dursley mag seinen Verwandten nicht, in allem wird er belästigt, und Cousin Dudley (dick und extrem verwöhntes Kind) kann ihn mit Freunden schlagen. Am 11. Geburtstag von Dudley gehen sie alle zusammen in den Zoo.  Als Dudley durch das Terrarium wanderte und auf das Glas klopfte, hinter dem eine schlafende Schlange stand, sagte er, er sei gelangweilt, und ging zur Seite. Harry näherte sich und begann laut mit der Schlange zu sprechen. er war sehr überrascht, als er merkte, dass die Schlange ihm antwortete. Ihr Dialog wurde von Dudley unterbrochen, der Harry schob. Harry wurde wütend und das Glas des Terrariums war weg. Die Schlange kam in die Freiheit und sagte Harry Danke. Er versuchte zu erklären, dass er nicht schuldig war, aber er wurde immer noch bestraft und ohne Essen gelassen.  Als Strafe für den Vorfall mit der Schlange wurde Harry bis zum Sommer in einem Schrank eingesperrt. Dann musste ich den ganzen Sommer vor Dudley und seinen Freunden fliehen. Harry wurde gesagt, dass er in eine andere Schule geht, wo er dann weit weg von Dudley sein wird. Aber eines Tages, als Onkel Vernon Harry sagte, er solle die Post holen, sah Harry einen Brief mit der Adresse:  Mr. H. Potter Schrank unter der Treppe Eibenstraße, Little Winging Surrey  Onkel Vernon nahm den Brief ab, zeigte Petunje. Und sie waren beide geschockt. Am nächsten Tag zog Harry aus dem Schrank in Dudleys zweiten Raum. Die Briefe kamen immer wieder. Vernon hat sie trotzdem zerstört. Und so ging es weiter, bis Vernon mit seiner ganzen Familie von seinem Haus wegkam - auf die Insel, um dort sicher nicht gefunden zu werden. "
645,6.134_3,-1.0,0,"An der Tür auf der Insel klopfte, nachdem niemand geöffnet hatte, schlug die Tür von einem Mann außerordentlicher Größe. Es war der Hüter der Schlüssel Hogwarts Rubeus Hagrid, der so lange von Harry Potter die Wahrheit darüber, wie seine Eltern gestorben, dass er ein Zauberer und wohin er mit ihm gehen — in der  Welt der Zauberer , wo  der Junge, der überlebt hat  ist sehr berühmt erzählt. Harry erhielt das erste echte Geschenk zu seinem Geburtstag — Schokoladenkuchen. Trotz der Versuche von Onkel Vernon zu protestieren, Harry und Hagrid verlassen immer noch die Familie Dursley und gehen nach London, um für die Aufnahme in die Schule der Zauberei und Magie vorzubereiten. Dort lernte Harry, dass er dafür nicht ganz normales Geld brauchte, aber Hagrid überzeugte ihn, dass seine Eltern Harry nicht mit leeren Händen ließen. Er bekam einen kleinen Reichtum, der die ganze Zeit in der Gringotts Bank lag. Die erste Station machten sie im  löchrigen Kessel , durch den Sie in die schräge Gasse von London gelangen können. Dort lernte Harry sofort alles. Später gingen sie zur Bank, wo sie neben dem Geld für Harry Zelle 713 besuchten, die einen geheimen Auftrag für Hagrid von Dumbledore hatte. "
646,6.134_4,-1.0,0,"Fortsetzung der Nacherzählung  Harry Potter und der Stein der Weisen” In einem Geschäft, in dem Harry eine Schuluniform kaufte, traf er einen Jungen, der Harry nicht sofort mochte. Er sprach viel über reinrassige Zauberer und Hogwarts-Fakultäten. Dann gingen Harry und Hagrid die Schräge Gasse weiter. Nach dem Kauf der notwendigen Bücher, Zutaten für Tränke, ging Harry in den Laden von Mr. Ollivander, um einen Zauberstab zu kaufen. Dort versuchte Harry viele Stöcke, aber er kam nur zu einem: mit einem Kern aus dem Schwanz des Phoenix, dessen Zwillingsstab auf Harrys Stirn eine Narbe in Form eines Blitzes hinterlassen hatte. Harry verbrachte den letzten unangenehmen Monat bei Durslay. Am Tag vor seiner Abreise bat Harry ihn, ihn zum Bahnhof zu bringen. Der Onkel stimmte, aber verspottet Zimmer-Plattform 9¾, der wurde durch die auf dem Ticket. Am nächsten Tag stand Harry zwischen Plattform 9 und 10 und wusste nicht, wohin er als nächstes gehen sollte. Plötzlich sah er eine Familie mit roten Haaren, die in einem  Hogwarts  - Gespräch erwähnt wurde, und ging ihnen nach. Sie haben gesagt, wie man dorthin kommt, wo es notwendig ist. Im Zug lernte Harry die Zwillinge Fred und George Weasley sowie ihren Bruder Ron Weasley kennen, der ebenfalls zum ersten Mal nach Hogwarts reiste. Während der Reise erzählte Ron viel über die Welt der Zauberer sowie Quidditch, das berühmteste magische Spiel. Dort trafen Hermine Granger sowie Draco Malfoy im Zug. "
647,6.136_1,-1.0,0,"  In Montana verbrachte Lilian vier Jahre. Zuvor hatte sie den Krieg überlebt und wusste gar nicht, wie die Menschen in Friedenszeiten leben. Sie war schwer krank und konnte ihr ganzes Leben in diesem komfortablen Gefängnis , wie sie es nannte, verbringen. Also fragte sie Clerfayt nach seinem Weg ins Sanatorium.Clerfayte erzählte ihr von ihrem Leben in einem Gefangenenlager und ihrer Flucht von dort. Plötzlich findet er heraus, dass sein Freund tot ist. Und Clerfayt und Lilian  sprachen über Leben und Tod.   Sie verbrachten mehrere Abende zusammen. Lilian schien Claire etwas Besonderes zu sein, ganz anders als seine ehemalige Geliebte Lydia Morelli. Am nächsten Morgen hatte Lilian eine wöchentliche Röntgendurchleuchtung, ihre Gesundheit wurde schlechter und sie sollte im Zimmer bleiben. Aber sie machte es nicht und verbrachte Yeit mit Clerfayt. "
648,6.137_1,-1.0,0,"Ich habe das Buch von Theo und Clara  Der Superstar  gelesen. Der Protagonist Olli hat viele Hobbys und wenig Zeit für die Schule. Besonders interessiert er sich für Musik. Neben Olli in dem Buch gibt es andere Helden: seine Freunde - Moon, Jessica und Einstein. Sie sind alle in der Schule. So ist Olli in Jessica und Einstein in Moon verliebt. Ollis Freunde begannen zu bemerken, dass etwas mit ihm nicht stimmt, er ging seltener zur Schule. Aber sie sahen ihn in der Nähe der Musikschule. Später sahen sie eine Anzeige in der Zeitung über den Diebstahl in der Musikschule und begannen Ollie zu verdächtigen. Aber es stellte sich heraus, dass Ollie tatsächlich zur Musikschule ging und sich auf den jährlichen Musikwettbewerb vorbereitete.  -EMPTY- Freunde waren sehr überrascht und waren froh, Olli im Fernsehen zu sehen. Bei dem Musikwettbewerb spielte er ein Lied, das er selbst geschrieben hatte. Es war Jessica gewidmet. Im Wettbewerb gewann er nicht, aber für Freunde war es immer noch der erste. Auf diesem -EMPTY-  Buch endete, ich mag es sehr. "
649,6.139_1,-1.0,0,"Emil Tischbein ist  -EMPTY- Hauptfigur dieses Buches. Seine Mutter schickt ihn nach Berlin zu Oma und Tante. Sie gibt ihm 140 Marken und sagt, dass er das Geld zu Oma übergeben muss. Im Zug kennenlernt Emil einen Mann -EMPTY- , der heißt Herr Grundeis. Er schenkt ihm einen Stuck Schokolade -EMPTY-  aber Emil fühlt, dass man ihm nicht trauen kann. Er versucht, nicht einzuschlafen, weil er denkt, dass Grundeis stehlen will. Aber es ist sehr schwer. Emil schläft durch Zufall ein. Wenn er aufwacht, das Geld ist schon weg. Emil weißt nicht, was zu machen, so er will Herr Grundeis finden. Am Bahnsteig kommt er heraus und sieht den steifen Hut des Herrn. Er läuft zu ihm und stieg in die Straßenbahn ein. Dort ist Grundeis. Am Ende hilft ein Mann Emil mit Ticketkauf.  "
650,6.141_1,-1.0,0,"Zur Werkstatt kam Oberinspektor Barsig, er besorgte Robert und seinen Kameraden einen Reparatur. Das war ein Ford. Ein Baeckermeister mit seiner schwangere Frau krachten gegen eine Mauer . Die Frau starb, aber Mann wurde fast nicht verletzt. Robert traff  -EMPTY- mit Patrice in einem Cafe. Da waren viele Damen und nur zwei Maenner. Robert hatte sechs Kognak ausgetrunken, bevor Patrice kam. Sie gingen in eine Bar, weil ins Cafe es zu laut ist. In der Bar trank Robert zu viel. Sie redete um Leben. Danach Robert brachte Patrice nach Hause. Aber er vergass schon alles, was er gesprochen hatte. Darueber aergerte er sich. Er dachte, dass er mit Pat nicht zusammen sein koennen.   Lohkamp ging zum Cafe International. Unt erinnerte er sich -EMPTY- , dass dort ein Fest dauernte und er eingeladen ist. Es war ein Party fuer Lilly, Rosas Freundin. Er spielte Klavier und ging in die Werkstatt. Da sagte ihn Kameraden, er sollte die Blumen dem Maedchen fortschicken. Morgens machte er das. "
651,6.142_1,-1.0,0,"Das zweite Kapitel endet mit einem Gespräch von Clerfayt und Lilian. Sie reden über einen Bekannten von Clerfayt, der gestorben ist. Er war ein Rennfahrer und wurde bei einem der Rennen umgekippt. Das dritte Kapitel beginnt mit der Tatsache, dass Clerfayt spricht mit einem jungen Mann, dessen Vater arbeitet in einem Blumenladen, in der Nähe des Krematoriums. Der Protagonist beschließt, in den Laden gehen und kaufen Blumen für Lilian. Später geht er in die Garage, um sich sein Wagen anzusehen. Aber dort trifft er auf Hollmann, der am Steuer sitzt und sich an seine Rennsport-Vergangenheit erinnert.Dann sehen sie sich auch beim Mittagessen und plaudern nicht lange. Als nächstes erfahren wir, dass Lilian jeden Monat zur Untersuchung gehen muss, aber sie ist sehr unangenehm für dieses Verfahren. Es stellt sich heraus, dass Lilian Pleuritis hat. Die Ärzte lassen sie im Bett liegen.Und sie stimmt trotzdem zu. Die Krankenschwester bringt Lilian Blumen, die sie von Clerfayt gekauft hat. Aber es wird erfahren, dass die Blumen, die im Laden verkauft werden, tatsächlich aus dem Krematorium gestohlen werden. "
